,Unnamed: 0,Unnamed: 1,time,geometry
14,gdf_nodes14,0,15 mins,"POLYGON ((-8235540.128042257 4973084.11768974, -8236006.812743509 4973097.383396302, -8236223.017458528 4973104.596539987, -8236384.330532636 4973175.494239598, -8236392.980057071 4973180.283452108, -8236403.299373867 4973186.012881192, -8236933.191281992 4973481.141784816, -8237541.708146465 4973941.151645365, -8238353.093650959 4974749.655540602, -8238493.957334609 4975164.541507938, -8238467.485559698 4975273.878853644, -8238414.497482081 4975350.376049511, -8237118.682949502 4975488.486890792, -8236299.249045823 4975388.7424253, -8235931.638691378 4975294.656173379, -8235745.100620654 4975207.947156316, -8235593.55026589 4975106.016187773, -8235176.714432612 4974409.058435827, -8235169.055651647 4974393.146269129, -8235102.174901579 4974247.161062572, -8235001.375102664 4973454.153919174, -8235168.988859951 4973201.702719583, -8235540.128042257 4973084.11768974))"
15,gdf_nodes15,0,15 mins,"POLYGON ((-8231436.947271362 4980025.453266745, -8231707.375710347 4980063.602790243, -8232322.104202405 4980166.335273214, -8232474.110967082 4980250.883094506, -8232597.308247544 4980428.640256359, -8232731.759928525 4980634.760874815, -8232832.069921677 4980930.306032815, -8232736.39081934 4981102.606136602, -8232700.534811357 4981116.397333594, -8232137.926104887 4981277.467606491, -8231813.774879646 4981086.771278793, -8231606.219689063 4980872.246037659, -8231587.840841132 4980836.284005655, -8231423.455349078 4980507.456620994, -8231395.180198417 4980353.544039682, -8231436.947271362 4980025.453266745))"
16,gdf_nodes16,0,15 mins,"POLYGON ((-8231739.49138344 4982880.581448718, -8232627.954503359 4982895.507477933, -8232882.965192867 4983160.503441587, -8232993.483183329 4983341.622468906, -8233320.484187534 4984644.452023436, -8233220.385701412 4985553.866442013, -8233168.577610398 4985648.993015367, -8232066.292012563 4986131.0682082, -8231863.167337712 4986137.540757795, -8230859.455148974 4985342.008318676, -8230594.436837243 4984951.767781221, -8230021.085799913 4984063.881984982, -8229948.92850598 4983256.591990608, -8230420.889751095 4983014.195957046, -8230534.224124672 4982958.417633169, -8231284.250325842 4982892.522270265, -8231503.12670864 4982883.713707143, -8231739.49138344 4982880.581448718))"
17,gdf_nodes17,0,15 mins,"POLYGON ((-8236051.451859317 4959559.728793233, -8239416.072336595 4960363.391668285, -8239721.098873317 4960473.297278934, -8240030.48913408 4960586.079822835, -8240361.831598424 4960984.460409361, -8239227.285612159 4961957.547322217, -8238339.969082995 4962570.968848544, -8237661.888668724 4962581.40271782, -8236072.379923587 4959835.976340786, -8236051.451859317 4959559.728793233))"
18,gdf_nodes18,0,15 mins,"POLYGON ((-8256994.722370896 4947475.926713418, -8257115.993824165 4947747.496655378, -8256573.16659121 4950134.980723453, -8256543.700321997 4950248.978070075, -8255157.66134213 4950271.021422955, -8256545.737468679 4947837.288996991, -8256994.722370896 4947475.926713418))"
19,gdf_nodes19,0,15 mins,"POLYGON ((-8229883.172082767 4984855.383081042, -8229862.455525532 4985723.791660404, -8229686.114320166 4986508.851638088, -8229562.905907756 4987036.678466661, -8228726.852004101 4988073.172839785, -8227934.134778215 4988513.330060584, -8227090.46662139 4988879.390027527, -8227052.350827741 4988871.915074488, -8227015.337097053 4988697.049894314, -8227056.580968392 4986026.154662252, -8227317.65857015 4985811.373732837, -8228067.89627835 4985324.592705878, -8229883.172082767 4984855.383081042))"
0,gdf_nodes0,0,15 mins,"POLYGON ((-8226341.308712249 4990058.400153045, -8226575.524920878 4990320.794583795, -8226649.196159886 4990901.457501041, -8226362.759978126 4991974.100766508, -8226329.531110123 4992054.820923834, -8225992.978893609 4992423.869514348, -8225930.539791221 4992486.237633287, -8225599.108271282 4992806.357079021, -8225375.467414279 4992945.318716388, -8224922.731045223 4992756.896635274, -8222977.133512934 4991416.982106998, -8222909.651637617 4991307.066389437, -8223076.174463894 4991220.39162579, -8223104.816968874 4991207.675270875, -8224810.721373587 4990501.605085165, -8226341.308712249 4990058.400153045))"
1,gdf_nodes1,0,15 mins,"POLYGON ((-8233817.002512318 4953537.371036187, -8234797.281948244 4955927.761601248, -8234764.598545747 4957365.224004757, -8234479.119711609 4958157.44154979, -8234179.614621629 4958346.855146884, -8233658.973363188 4958667.04623807, -8232939.793792918 4958340.224949039, -8232517.169346122 4957690.164644078, -8232048.291650901 4956683.872239754, -8232055.416098312 4955967.166434253, -8232105.843827641 4955561.247053315, -8232264.585421512 4954467.049595691, -8232414.421456119 4953740.389342873, -8232519.173096958 4953724.994581376, -8233229.948045671 4953621.923610654, -8233817.002512318 4953537.371036187))"
2,gdf_nodes2,0,15 mins,"POLYGON ((-8227468.162521701 4987037.811267679, -8227777.152032297 4987445.966564411, -8227757.147919801 4987993.677398845, -8227463.932381052 4989319.568919091, -8227351.944973314 4989467.015779128, -8227132.756895943 4989754.808452755, -8226597.955798274 4990236.159467388, -8226093.700768878 4990635.338727217, -8225865.273173769 4990809.149580128, -8225739.036871211 4990720.109763771, -8225386.042765904 4990222.531972528, -8225158.617046214 4989082.216530548, -8225152.160515749 4988926.53533579, -8225191.745726674 4988750.948176275, -8225745.370950236 4987802.084719354, -8226167.015785513 4987445.186811591, -8227468.162521701 4987037.811267679))"
3,gdf_nodes3,0,15 mins,"POLYGON ((-8234243.879363663 4949825.605814655, -8234684.838130594 4949830.471553199, -8235372.436361326 4950344.392141982, -8235546.584572722 4950478.984722481, -8235248.615691717 4952992.217242061, -8235185.831498909 4953338.080850285, -8234907.087493964 4953638.197902384, -8233574.147911204 4953572.807668822, -8232855.914556606 4952347.041452289, -8232616.722366737 4951413.269086858, -8232875.094904869 4951048.858132532, -8233655.967736938 4950150.692287239, -8234042.190710244 4949864.487822925, -8234243.879363663 4949825.605814655))"
4,gdf_nodes4,0,15 mins,"POLYGON ((-8225942.796067157 4957614.157431416, -8226367.390868942 4957636.584044752, -8226650.075583863 4957802.519110891, -8227577.066379545 4958660.665197388, -8227849.988375125 4959223.048877606, -8227973.775648885 4959537.723216438, -8228479.010289799 4961462.444602623, -8227275.735649918 4961523.984415503, -8226694.158102216 4961403.531672549, -8225875.870789294 4960903.879174468, -8224717.56922369 4959720.664414805, -8224585.878266082 4959563.54309824, -8224532.678681434 4959476.049183371, -8224455.523142363 4959243.146656645, -8224723.992358309 4958561.95762863, -8224999.986771833 4958033.216499831, -8225076.407602264 4957966.55014604, -8225439.476121485 4957762.036151873, -8225942.796067157 4957614.157431416))"
5,gdf_nodes5,0,15 mins,"POLYGON ((-8235185.074526372 4966008.27577809, -8235760.128751912 4966055.883358071, -8236049.225469501 4966086.564899929, -8236744.326633913 4966328.967143742, -8237222.978180426 4966834.989438313, -8237490.890798918 4967392.484014275, -8238427.07658454 4969923.014987332, -8238390.953409778 4970170.388185391, -8238381.947662973 4970184.531119097, -8237803.175366441 4970189.788829675, -8237491.347208831 4970177.804778397, -8237474.571361569 4970167.304059266, -8235541.051994029 4968619.07806223, -8234847.921184605 4967901.953078551, -8234835.197366809 4967886.63881426, -8234687.131312105 4967637.165043765, -8234762.839697792 4967008.700236603, -8234873.023729779 4966715.102598146, -8235038.945430807 4966323.740869224, -8235185.074526372 4966008.27577809))"
6,gdf_nodes6,0,15 mins,"POLYGON ((-8236802.691442936 4970419.45661108, -8236972.687437327 4971173.059783089, -8236855.534805216 4971535.78230897, -8236610.954751993 4971742.200127549, -8236569.677484808 4971725.910396761, -8236373.198583557 4971617.55279715, -8236356.645375276 4971608.416559936, -8236294.373252127 4971549.853775909, -8236225.154792752 4971474.017915457, -8236204.672006445 4971271.850581987, -8236267.088844934 4970921.475294042, -8236395.451349768 4970789.582923976, -8236802.691442936 4970419.45661108))"
7,gdf_nodes7,0,15 mins,"POLYGON ((-8233141.760745063 4981946.125113622, -8233302.02741596 4981951.462677473, -8233930.002927423 4982758.982953694, -8234067.938908465 4982954.094201391, -8234197.403476257 4983408.96207444, -8234199.685525819 4983421.918273718, -8234152.118707404 4983504.847180195, -8234043.326169051 4983686.178490585, -8232936.042326079 4984526.802687605, -8232433.735387772 4984637.936339905, -8232243.412454363 4984653.350424446, -8232049.293526319 4984666.278859545, -8231692.303051293 4984583.693075701, -8231214.953942823 4983829.863519008, -8230978.310969294 4983447.698367256, -8230451.257708184 4982299.395793444, -8233141.760745063 4981946.125113622))"
8,gdf_nodes8,0,15 mins,"POLYGON ((-8214185.609935842 4963326.198397708, -8214428.319821617 4964625.246775104, -8213733.252053053 4965697.268776803, -8213675.477237333 4965785.669742359, -8213348.876983294 4965606.167587859, -8213172.624833521 4965432.584444371, -8212992.509897417 4965219.297914614, -8212968.119796984 4965112.905931463, -8212859.260466939 4964179.354144142, -8212826.821967321 4963898.199334569, -8212831.007580174 4963695.909658799, -8212911.124217698 4963474.251470973, -8214185.609935842 4963326.198397708))"
9,gdf_nodes9,0,15 mins,"POLYGON ((-8218712.884570811 4950596.840855812, -8219432.509419044 4950785.404821474, -8219639.251977345 4950848.16745262, -8219690.94874887 4950956.280764499, -8217899.584371076 4954102.39313332, -8217608.528430447 4954062.423973888, -8216201.438934872 4952044.13471372, -8216467.81534439 4951423.456547215, -8216531.111606855 4951331.769785127, -8217272.265644608 4951018.296950956, -8218612.730424943 4950602.058744977, -8218712.884570811 4950596.840855812))"
10,gdf_nodes10,0,15 mins,"POLYGON ((-8229408.461246229 4972864.699932388, -8230554.083521829 4972988.51111443, -8231680.647900607 4974424.588617965, -8230848.223012353 4975546.265087561, -8230230.889644208 4976202.03923817, -8230059.980829995 4976322.57151239, -8229739.024474139 4976441.209522652, -8229120.333008208 4976055.880052876, -8228967.346632011 4975949.810941472, -8228308.646941089 4974513.979474488, -8228325.723350977 4974193.783561992, -8228765.368547916 4973379.610795064, -8229239.812217677 4972928.676682204, -8229408.461246229 4972864.699932388))"
11,gdf_nodes11,0,15 mins,"POLYGON ((-8254404.896681488 4956243.737974665, -8254430.032622509 4956446.724367388, -8254429.988094714 4956704.06747224, -8254289.146674961 4958148.244529638, -8253759.488537767 4959085.59291063, -8253593.622496485 4959189.01477651, -8253474.499509386 4959233.215121261, -8253038.004654036 4958827.644465577, -8252239.175988106 4958079.479842408, -8252546.506838287 4957389.175431659, -8253072.647279573 4956712.32450376, -8253747.944706571 4956433.671868238, -8254404.896681488 4956243.737974665))"
12,gdf_nodes12,0,15 mins,"POLYGON ((-8251223.630537496 4947465.523568525, -8251540.545995835 4947579.665719584, -8251723.566370648 4947869.115069946, -8251993.070857859 4949112.200356577, -8251774.662016924 4949525.327001776, -8251633.842861068 4949730.797674106, -8251543.351247002 4949805.967014954, -8250781.803478537 4950172.969920832, -8250591.892427243 4950157.287634016, -8250201.606292523 4950048.684821992, -8249993.216205758 4949902.710467574, -8249781.375214779 4949754.100254698, -8249637.628356316 4949530.529665391, -8249294.129803577 4948811.049473655, -8249492.835094642 4948154.851013435, -8249543.151504481 4948047.735692099, -8249663.042596065 4947874.976236448, -8249734.843667626 4947802.737603755, -8249917.51895202 4947705.736463227, -8250951.231743526 4947466.314793239, -8251223.630537496 4947465.523568525))"
13,gdf_nodes13,0,15 mins,"POLYGON ((-8227876.593733422 4990795.020893835, -8228200.088173667 4991544.75259107, -8227540.843017241 4993667.597846273, -8227410.409969878 4994035.058610164, -8227287.991925854 4994325.84236971, -8227155.243433082 4994572.082680206, -8226906.889649122 4994753.767113365, -8226262.973186578 4995049.431169927, -8226137.838946977 4995063.27154773, -8225186.535974505 4995084.65055293, -8225085.88089093 4995040.964991064, -8224814.751139153 4993814.609933218, -8225052.86352996 4992777.505123002, -8225158.839685196 4992577.457429783, -8225274.277997149 4992413.33012181, -8225415.097153002 4992225.359909017, -8226706.514565695 4991181.948251695, -8226901.546313564 4991068.031945943, -8227876.593733422 4990795.020893835))"
14,gdf_nodes14,0,15 mins,"POLYGON ((-8221628.932027987 4984882.814308078, -8221646.776542364 4984891.521716369, -8222176.423547609 4985438.706720698, -8222334.296849451 4985730.293359293, -8222374.416393933 4986018.784866393, -8222078.22862478 4986628.702114993, -8222007.48508838 4986754.350304823, -8220204.677066932 4986635.660460886, -8220137.796316864 4986415.982138594, -8220121.142921041 4986214.299639259, -8220117.291266658 4986128.096720961, -8220688.883456034 4985382.576226451, -8221567.227634241 4984905.891898746, -8221628.932027987 4984882.814308078))"
15,gdf_nodes15,0,15 mins,"POLYGON ((-8225853.695946728 4989092.516886285, -8226244.427359411 4989330.899586748, -8226331.367881721 4989420.956790019, -8226344.837540107 4990050.203200146, -8226299.307868374 4990581.474180665, -8226018.448793102 4991161.048778079, -8225730.353950928 4991476.017426098, -8225509.139858825 4991713.457527808, -8224656.88896926 4992538.508223936, -8222907.714678476 4991395.743609174, -8222909.807484904 4991240.305117674, -8224401.533189329 4989740.578283568, -8224829.745874563 4989441.558227908, -8224968.483355938 4989374.75086616, -8225853.695946728 4989092.516886285))"
16,gdf_nodes16,0,15 mins,"POLYGON ((-8224797.719257062 4974130.650682067, -8225120.1005024 4974226.150891299, -8225763.538291134 4975166.965988968, -8225776.083997746 4975961.12610076, -8225648.97940316 4976564.36062242, -8225380.810749837 4977679.183842234, -8225289.562163234 4977779.230952556, -8225083.910535943 4977755.464710589, -8225069.138439514 4977752.598655633, -8224852.221279754 4977680.756486108, -8224619.162793829 4977512.073501585, -8223705.073927131 4976239.159845948, -8223322.134878801 4974696.348760909, -8223545.35272174 4974436.16648031, -8223729.664402646 4974287.095204932, -8224797.719257062 4974130.650682067))"
17,gdf_nodes17,0,15 mins,"POLYGON ((-8229229.604220373 4975791.326613501, -8229346.30044257 4975838.923073899, -8229363.042893985 4975868.107063323, -8229427.530275002 4977367.290943519, -8229300.147381688 4977755.023779001, -8229284.774160008 4977763.901205448, -8229144.979143471 4977826.793005617, -8229131.231186358 4977829.850154155, -8228030.771228171 4977795.751243873, -8227775.025830022 4977636.252232055, -8227740.416600335 4977292.453414503, -8227787.549272736 4976813.239331779, -8228382.974965092 4976253.326259179, -8228598.600818759 4976076.629645186, -8228861.537456012 4975900.950176824, -8229026.423885776 4975810.885365553, -8229229.604220373 4975791.326613501))"
18,gdf_nodes18,0,15 mins,"POLYGON ((-8231388.712536001 4982702.956100284, -8232063.008087583 4982943.75620732, -8232156.850418322 4982996.931553824, -8232371.585716063 4983313.269089775, -8232792.685085836 4984106.400648264, -8232888.776070288 4984512.668389775, -8232947.519365579 4985116.078458471, -8232909.459231677 4985266.668365986, -8232063.842983765 4985302.234870152, -8231691.84664138 4985313.310817897, -8231263.299997673 4985323.357139935, -8230911.363427531 4985248.061458259, -8230895.210969417 4985239.030134019, -8230549.185464235 4985032.37100827, -8230539.021994724 4985024.281238274, -8229764.360790243 4984291.62593131, -8229570.175070505 4983892.470850668, -8229983.203777194 4983146.224063934, -8230558.057627652 4982729.704838741, -8231388.712536001 4982702.956100284))"
19,gdf_nodes19,0,15 mins,"POLYGON ((-8208062.915490772 4961501.284778072, -8208570.49897294 4961617.336677482, -8208766.933346394 4961728.547646603, -8210324.070383613 4962614.876289126, -8210585.671186976 4963454.864139955, -8210550.30498475 4963585.057922726, -8209595.673559504 4963886.560556699, -8208281.691686027 4964174.070308372, -8207738.452570956 4964183.17024953, -8206071.799418698 4962955.958108282, -8207320.53693862 4961782.943021916, -8207541.873482166 4961691.071213724, -8208062.915490772 4961501.284778072))"
20,gdf_nodes20,0,15 mins,"POLYGON ((-8254788.692889895 4943891.465494477, -8255354.474201852 4944221.657751214, -8255568.986860611 4944348.212667963, -8255827.136759762 4944529.991740907, -8256252.043256119 4945109.715168229, -8256257.286404136 4945118.694881218, -8255686.762881871 4946057.59632478, -8255469.856854059 4946404.109122255, -8254819.584048592 4946338.737810904, -8254075.290801198 4945504.581274724, -8254064.192247966 4944186.18165423, -8254767.108040631 4943895.625235561, -8254788.692889895 4943891.465494477))"
21,gdf_nodes21,0,15 mins,"POLYGON ((-8235421.617312358 4975393.576805055, -8235641.239535743 4975396.765439818, -8235869.667130852 4975404.406412151, -8237068.477859155 4975579.503869305, -8238043.79244579 4976519.361794764, -8237902.372164686 4977117.986609561, -8237796.574120637 4977349.522122453, -8237760.061327657 4977403.343084259, -8237411.119251815 4977713.649787017, -8237146.37923881 4977686.517949936, -8236411.447960594 4977518.848983977, -8236146.863794877 4977251.00789688, -8236018.30091496 4977058.861719938, -8235336.457901902 4975948.135711208, -8235222.778437903 4975758.601426214, -8235349.905296389 4975472.631743435, -8235421.617312358 4975393.576805055))"
22,gdf_nodes22,0,15 mins,"POLYGON ((-8257696.213274078 4954876.413535337, -8258070.814492547 4955011.94817597, -8258112.481377951 4955044.824003683, -8258434.027727108 4957899.869578084, -8256709.900321752 4959461.877707344, -8256473.190556529 4959526.456380257, -8256201.949485262 4959529.933254101, -8255980.535018074 4959353.90523001, -8255917.750825266 4959303.733641576, -8255778.879760502 4959170.780175317, -8255718.143846325 4959110.560756113, -8255051.907825876 4958284.807231974, -8254932.061262089 4958050.304868201, -8254799.212581775 4957690.898024146, -8254817.914256229 4956349.637655262, -8254873.685321116 4956282.176155973, -8255488.948146732 4955680.176170601, -8257465.503629409 4954885.240899414, -8257696.213274078 4954876.413535337))"
23,gdf_nodes23,0,15 mins,"POLYGON ((-8237592.236063335 4970251.0163993, -8237687.770450336 4970300.509821667, -8237691.299278193 4970302.448441528, -8237865.748052215 4970411.687354463, -8237874.920778256 4970429.340759326, -8238112.699210592 4971050.285038671, -8238061.547904572 4971135.253398911, -8237991.950958927 4971193.98995375, -8237815.375982632 4971311.302553719, -8237253.668964039 4971664.761721645, -8237239.408937267 4971657.54964033, -8237174.008736427 4971619.535743656, -8237033.122788878 4971055.690091278, -8237050.132407071 4970895.728236163, -8237116.300712399 4970730.848798553, -8237119.428790091 4970723.490534638, -8237214.840725649 4970598.665260669, -8237592.236063335 4970251.0163993))"
24,gdf_nodes24,0,15 mins,"POLYGON ((-8228027.76560192 4986846.413897557, -8228301.2775908 4987014.566805646, -8228617.836826768 4987350.645922466, -8228943.43520539 4988541.580843016, -8228895.757067482 4988815.764823006, -8228555.308668789 4989987.24729968, -8228286.995300131 4990439.293810991, -8227756.702641839 4990951.467801482, -8227322.890586217 4991184.303124772, -8227184.075181198 4991235.374574507, -8227073.668510228 4991184.53861211, -8226901.546313564 4991068.031945943, -8226842.992261406 4990944.256176704, -8226473.745510446 4989864.780253708, -8226326.692463107 4989115.619152274, -8226418.308404031 4988912.850812726, -8227507.792260423 4987332.196873548, -8227858.893934388 4986991.440092056, -8228027.76560192 4986846.413897557))"
25,gdf_nodes25,0,15 mins,"POLYGON ((-8232766.981415411 4977552.359031071, -8233897.39744857 4977701.421344073, -8234014.472157038 4977887.950856101, -8234220.524534495 4978362.102540947, -8234696.326302043 4979881.86832309, -8234786.940367551 4980426.214468994, -8234376.516536944 4980423.141805866, -8233224.170564099 4980165.585504466, -8232811.531475626 4980064.999403757, -8232627.219794719 4979974.043528054, -8232480.489573906 4979880.545240361, -8232277.565274138 4979656.711624341, -8232073.149293195 4979403.894299814, -8232062.251115046 4979386.180574005, -8231822.591383317 4978641.395254886, -8231829.582247339 4978517.365432669, -8232066.536915442 4978159.013643731, -8232131.380518829 4978069.398354359, -8232379.133177537 4977819.840935821, -8232766.981415411 4977552.359031071))"
